WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE
2023-03-11,North America,United States,Ohio,Riots,Violent demonstration,1,0,9849.0,Demonstrations,3518.0,40.1773,-82.7467
2023-04-15,North America,United States,Ohio,Riots,Violent demonstration,1,0,6652.0,Demonstrations,3518.0,40.1773,-82.7467
2026-01-03,North America,United States,Ohio,Riots,Violent demonstration,1,0,10018.0,Demonstrations,3518.0,40.1773,-82.7467
2026-02-14,North America,United States,Ohio,Riots,Violent demonstration,1,0,15747.0,Demonstrations,3518.0,40.1773,-82.7467
2020-08-15,North America,United States,Ohio,Strategic developments,Arrests,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2021-07-17,North America,United States,Ohio,Strategic developments,Arrests,2,0,,Strategic developments,3518.0,40.1773,-82.7467
2022-10-29,North America,United States,Ohio,Strategic developments,Arrests,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2020-03-21,North America,United States,Ohio,Strategic developments,Change to group/activity,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2020-05-30,North America,United States,Ohio,Strategic developments,Change to group/activity,2,0,,Strategic developments,3518.0,40.1773,-82.7467
2020-07-04,North America,United States,Ohio,Strategic developments,Change to group/activity,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2020-07-25,North America,United States,Ohio,Strategic developments,Change to group/activity,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2021-01-09,North America,United States,Ohio,Strategic developments,Change to group/activity,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2023-06-17,North America,United States,Ohio,Strategic developments,Change to group/activity,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2020-05-30,North America,United States,Ohio,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2021-10-30,North America,United States,Ohio,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2022-06-25,North America,United States,Ohio,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2022-07-02,North America,United States,Ohio,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2022-10-15,North America,United States,Ohio,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2023-03-25,North America,United States,Ohio,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2023-07-01,North America,United States,Ohio,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2023-09-09,North America,United States,Ohio,Strategic developments,Looting/property destruction,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2020-06-27,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2020-11-07,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2021-01-09,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2021-01-30,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2021-03-20,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2021-04-17,North America,United States,Ohio,Strategic developments,Other,1,1,,Strategic developments,3518.0,40.1773,-82.7467
2021-04-24,North America,United States,Ohio,Strategic developments,Other,2,0,,Strategic developments,3518.0,40.1773,-82.7467
2021-05-01,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2021-07-03,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2021-09-18,North America,United States,Ohio,Strategic developments,Other,3,0,,Strategic developments,3518.0,40.1773,-82.7467
2021-09-25,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2021-10-16,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2021-12-18,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2022-02-19,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2022-08-06,North America,United States,Ohio,Strategic developments,Other,2,0,,Strategic developments,3518.0,40.1773,-82.7467
2022-08-13,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2022-08-27,North America,United States,Ohio,Strategic developments,Other,3,0,,Strategic developments,3518.0,40.1773,-82.7467
2022-10-01,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2022-12-03,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2022-12-17,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2023-01-28,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2023-02-11,North America,United States,Ohio,Strategic developments,Other,2,0,,Strategic developments,3518.0,40.1773,-82.7467
2023-02-25,North America,United States,Ohio,Strategic developments,Other,6,0,,Strategic developments,3518.0,40.1773,-82.7467
2023-03-04,North America,United States,Ohio,Strategic developments,Other,2,0,,Strategic developments,3518.0,40.1773,-82.7467
2023-03-11,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2023-03-18,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2023-04-15,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2023-04-22,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2023-05-27,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2023-06-10,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2023-07-08,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2023-07-15,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2023-08-05,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2023-08-19,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2023-08-26,North America,United States,Ohio,Strategic developments,Other,2,0,,Strategic developments,3518.0,40.1773,-82.7467
2023-09-09,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2023-09-16,North America,United States,Ohio,Strategic developments,Other,3,0,,Strategic developments,3518.0,40.1773,-82.7467
2023-10-07,North America,United States,Ohio,Strategic developments,Other,2,0,,Strategic developments,3518.0,40.1773,-82.7467
2023-10-14,North America,United States,Ohio,Strategic developments,Other,2,0,,Strategic developments,3518.0,40.1773,-82.7467
2023-10-21,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2023-10-28,North America,United States,Ohio,Strategic developments,Other,3,0,,Strategic developments,3518.0,40.1773,-82.7467
2023-11-11,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2023-12-02,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2023-12-09,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2024-02-03,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2024-02-17,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2024-03-09,North America,United States,Ohio,Strategic developments,Other,2,0,,Strategic developments,3518.0,40.1773,-82.7467
2024-03-16,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2024-03-30,North America,United States,Ohio,Strategic developments,Other,2,0,,Strategic developments,3518.0,40.1773,-82.7467
2024-04-13,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2024-05-04,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2024-05-11,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2024-05-25,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2024-06-01,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2024-06-08,North America,United States,Ohio,Strategic developments,Other,3,0,,Strategic developments,3518.0,40.1773,-82.7467
2024-06-29,North America,United States,Ohio,Strategic developments,Other,2,0,,Strategic developments,3518.0,40.1773,-82.7467
2024-07-06,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2024-07-20,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2024-07-27,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2024-09-07,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2024-09-14,North America,United States,Ohio,Strategic developments,Other,2,0,,Strategic developments,3518.0,40.1773,-82.7467
2024-09-21,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2024-09-28,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2024-10-26,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2024-11-09,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2025-02-01,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2025-02-08,North America,United States,Ohio,Strategic developments,Other,2,0,,Strategic developments,3518.0,40.1773,-82.7467
2025-02-15,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2025-02-22,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2025-03-15,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2025-04-05,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2025-06-21,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2025-07-12,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2025-08-02,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2025-09-13,North America,United States,Ohio,Strategic developments,Other,2,0,,Strategic developments,3518.0,40.1773,-82.7467
2025-09-27,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2025-10-04,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2025-10-18,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2025-11-15,North America,United States,Ohio,Strategic developments,Other,2,0,,Strategic developments,3518.0,40.1773,-82.7467
2025-11-22,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2025-12-27,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2026-01-10,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2026-02-21,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2026-02-28,North America,United States,Ohio,Strategic developments,Other,2,0,,Strategic developments,3518.0,40.1773,-82.7467
2026-03-28,North America,United States,Ohio,Strategic developments,Other,1,0,,Strategic developments,3518.0,40.1773,-82.7467
2020-11-28,North America,United States,Ohio,Violence against civilians,Attack,1,1,77741.0,Political violence,3518.0,40.1773,-82.7467
2020-12-19,North America,United States,Ohio,Violence against civilians,Attack,1,1,77741.0,Political violence,3518.0,40.1773,-82.7467
2021-08-14,North America,United States,Ohio,Violence against civilians,Attack,1,0,27885.0,Political violence,3518.0,40.1773,-82.7467
2021-09-25,North America,United States,Ohio,Violence against civilians,Attack,1,0,6612.0,Political violence,3518.0,40.1773,-82.7467
2022-06-25,North America,United States,Ohio,Violence against civilians,Attack,1,1,61253.0,Political violence,3518.0,40.1773,-82.7467
2022-08-27,North America,United States,Ohio,Violence against civilians,Attack,1,1,86611.0,Political violence,3518.0,40.1773,-82.7467
2023-08-19,North America,United States,Ohio,Violence against civilians,Attack,1,1,53265.0,Political violence,3518.0,40.1773,-82.7467
2023-11-18,North America,United States,Ohio,Violence against civilians,Attack,1,1,26753.0,Political violence,3518.0,40.1773,-82.7467
2023-12-02,North America,United States,Ohio,Violence against civilians,Attack,1,1,56065.0,Political violence,3518.0,40.1773,-82.7467
2024-03-30,North America,United States,Ohio,Violence against civilians,Attack,1,0,6335.0,Political violence,3518.0,40.1773,-82.7467
2024-04-13,North America,United States,Ohio,Violence against civilians,Attack,1,1,55395.0,Political violence,3518.0,40.1773,-82.7467
2020-05-30,North America,United States,Oklahoma,Protests,Excessive force against protesters,1,0,1709.0,Political violence; Demonstrations,3519.0,35.2898,-97.2176
2019-12-28,North America,United States,Oklahoma,Protests,Peaceful protest,1,0,1188.0,Demonstrations,3519.0,35.2898,-97.2176
2020-01-04,North America,United States,Oklahoma,Protests,Peaceful protest,2,0,2897.0,Demonstrations,3519.0,35.2898,-97.2176
2020-01-18,North America,United States,Oklahoma,Protests,Peaceful protest,2,0,1709.0,Demonstrations,3519.0,35.2898,-97.2176
2020-01-25,North America,United States,Oklahoma,Protests,Peaceful protest,2,0,1188.0,Demonstrations,3519.0,35.2898,-97.2176
2020-02-01,North America,United States,Oklahoma,Protests,Peaceful protest,2,0,1188.0,Demonstrations,3519.0,35.2898,-97.2176
2020-02-08,North America,United States,Oklahoma,Protests,Peaceful protest,4,0,4045.0,Demonstrations,3519.0,35.2898,-97.2176
2020-02-15,North America,United States,Oklahoma,Protests,Peaceful protest,1,0,2164.0,Demonstrations,3519.0,35.2898,-97.2176
2020-02-22,North America,United States,Oklahoma,Protests,Peaceful protest,2,0,3058.0,Demonstrations,3519.0,35.2898,-97.2176
2020-02-29,North America,United States,Oklahoma,Protests,Peaceful protest,1,0,1813.0,Demonstrations,3519.0,35.2898,-97.2176
2020-03-07,North America,United States,Oklahoma,Protests,Peaceful protest,1,0,2153.0,Demonstrations,3519.0,35.2898,-97.2176
2020-04-11,North America,United States,Oklahoma,Protests,Peaceful protest,2,0,1188.0,Demonstrations,3519.0,35.2898,-97.2176
2020-04-18,North America,United States,Oklahoma,Protests,Peaceful protest,2,0,2897.0,Demonstrations,3519.0,35.2898,-97.2176
2020-04-25,North America,United States,Oklahoma,Protests,Peaceful protest,1,0,2479.0,Demonstrations,3519.0,35.2898,-97.2176
2020-05-09,North America,United States,Oklahoma,Protests,Peaceful protest,1,0,1188.0,Demonstrations,3519.0,35.2898,-97.2176
2020-05-16,North America,United States,Oklahoma,Protests,Peaceful protest,1,0,1188.0,Demonstrations,3519.0,35.2898,-97.2176
2020-05-23,North America,United States,Oklahoma,Protests,Peaceful protest,2,0,2897.0,Demonstrations,3519.0,35.2898,-97.2176
2020-05-30,North America,United States,Oklahoma,Protests,Peaceful protest,24,0,32673.0,Demonstrations,3519.0,35.2898,-97.2176
2020-06-06,North America,United States,Oklahoma,Protests,Peaceful protest,28,0,30576.0,Demonstrations,3519.0,35.2898,-97.2176
2020-06-13,North America,United States,Oklahoma,Protests,Peaceful protest,12,0,7809.0,Demonstrations,3519.0,35.2898,-97.2176
2020-06-20,North America,United States,Oklahoma,Protests,Peaceful protest,6,0,8852.0,Demonstrations,3519.0,35.2898,-97.2176
2020-06-27,North America,United States,Oklahoma,Protests,Peaceful protest,5,0,8868.0,Demonstrations,3519.0,35.2898,-97.2176
